deg,mos_pred,model
prompt_1580-141084-0009_gt_3575-170457-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.473320484161377,NISQA_TTS_v1
prompt_1580-141084-0009_gt_3575-170457-0022_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.4285054206848145,NISQA_TTS_v1
prompt_1580-141084-0009_gt_3575-170457-0050_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.0886359214782715,NISQA_TTS_v1
prompt_1580-141084-0009_gt_5105-28240-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.466302871704102,NISQA_TTS_v1
prompt_1580-141084-0009_gt_5105-28240-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.462218761444092,NISQA_TTS_v1
prompt_1580-141084-0009_gt_5105-28240-0016_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.296257019042969,NISQA_TTS_v1
prompt_1580-141084-0009_gt_5105-28240-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.028958797454834,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7021-85628-0008_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.460124492645264,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7021-85628-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.2291412353515625,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7021-85628-0010_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.4443793296813965,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7021-85628-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.438797473907471,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7729-102255-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.439364433288574,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7729-102255-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.561318397521973,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7729-102255-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.4193596839904785,NISQA_TTS_v1
prompt_1580-141084-0009_gt_7729-102255-0036_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.3842339515686035,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1221-135766-0002_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.8167338371276855,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1221-135766-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.527395725250244,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1221-135766-0007_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.4413938522338867,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1221-135766-0014_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.5605597496032715,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1320-122612-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.742961406707764,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1320-122612-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.1750504970550537,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1320-122612-0007_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.011202573776245,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1320-122612-0008_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.945497989654541,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1580-141084-0034_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.516923189163208,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1580-141084-0040_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.555696964263916,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1580-141084-0047_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.816179275512695,NISQA_TTS_v1
prompt_2094-142345-0048_gt_1580-141084-0048_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.710495471954346,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2094-142345-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.9339118003845215,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2094-142345-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.85753870010376,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2094-142345-0024_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.478750228881836,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2094-142345-0058_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.3876729011535645,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2300-131720-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.670542240142822,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2300-131720-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.378206729888916,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2300-131720-0015_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.534644603729248,NISQA_TTS_v1
prompt_2094-142345-0048_gt_2300-131720-0027_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.979963779449463,NISQA_TTS_v1
prompt_2094-142345-0048_gt_260-123288-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.480214595794678,NISQA_TTS_v1
prompt_2094-142345-0048_gt_260-123288-0002_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.729593515396118,NISQA_TTS_v1
prompt_2094-142345-0048_gt_260-123288-0006_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.0639240741729736,NISQA_TTS_v1
