deg,mos_pred,model
p230_002_p231_029.wav,3.287745714187622,NISQA_TTS_v1
p230_002_p232_030.wav,3.2414326667785645,NISQA_TTS_v1
p230_002_p232_031.wav,3.5124621391296387,NISQA_TTS_v1
p230_002_p232_032.wav,3.122614622116089,NISQA_TTS_v1
p230_002_p232_033.wav,3.3723905086517334,NISQA_TTS_v1
p230_002_p233_037.wav,3.0685110092163086,NISQA_TTS_v1
p230_002_p233_038.wav,3.5336198806762695,NISQA_TTS_v1
p230_002_p233_039.wav,3.253476858139038,NISQA_TTS_v1
p230_002_p233_040.wav,3.586735248565674,NISQA_TTS_v1
p230_002_p234_041.wav,2.7531375885009766,NISQA_TTS_v1
p230_002_p234_042.wav,2.594175100326538,NISQA_TTS_v1
p230_002_p234_043.wav,3.3220837116241455,NISQA_TTS_v1
p230_002_p234_044.wav,3.0161895751953125,NISQA_TTS_v1
p231_002_p225_001.wav,2.7364795207977295,NISQA_TTS_v1
p231_002_p225_002.wav,3.340947389602661,NISQA_TTS_v1
p231_002_p225_003.wav,3.4968676567077637,NISQA_TTS_v1
p231_002_p225_004.wav,3.751453161239624,NISQA_TTS_v1
p231_002_p226_005.wav,3.2386314868927,NISQA_TTS_v1
p231_002_p226_006.wav,3.4776623249053955,NISQA_TTS_v1
p231_002_p226_007.wav,3.2885892391204834,NISQA_TTS_v1
p231_002_p226_008.wav,3.51994252204895,NISQA_TTS_v1
p231_002_p227_009.wav,3.399003744125366,NISQA_TTS_v1
p231_002_p227_010.wav,3.624419689178467,NISQA_TTS_v1
p231_002_p227_011.wav,3.3077242374420166,NISQA_TTS_v1
p231_002_p227_012.wav,2.6212189197540283,NISQA_TTS_v1
p231_002_p228_013.wav,3.5547406673431396,NISQA_TTS_v1
p231_002_p228_014.wav,3.137871026992798,NISQA_TTS_v1
p231_002_p228_015.wav,3.525907516479492,NISQA_TTS_v1
p231_002_p228_016.wav,3.868236780166626,NISQA_TTS_v1
p231_002_p229_017.wav,3.03869891166687,NISQA_TTS_v1
p231_002_p229_018.wav,3.465245485305786,NISQA_TTS_v1
p231_002_p229_019.wav,3.3230836391448975,NISQA_TTS_v1
p231_002_p229_020.wav,2.9172894954681396,NISQA_TTS_v1
p231_002_p230_021.wav,2.6435790061950684,NISQA_TTS_v1
p231_002_p230_023.wav,3.0183918476104736,NISQA_TTS_v1
p231_002_p230_024.wav,3.2582106590270996,NISQA_TTS_v1
p231_002_p230_025.wav,3.999521017074585,NISQA_TTS_v1
p231_002_p231_026.wav,2.9911906719207764,NISQA_TTS_v1
p231_002_p231_027.wav,2.9443631172180176,NISQA_TTS_v1
p231_002_p231_028.wav,3.1261374950408936,NISQA_TTS_v1
p231_002_p231_029.wav,2.7645680904388428,NISQA_TTS_v1
p231_002_p232_030.wav,3.4519379138946533,NISQA_TTS_v1
p231_002_p232_031.wav,3.424884080886841,NISQA_TTS_v1
p231_002_p232_032.wav,2.889970064163208,NISQA_TTS_v1
p231_002_p232_033.wav,2.5547678470611572,NISQA_TTS_v1
p231_002_p233_037.wav,3.017679452896118,NISQA_TTS_v1
p231_002_p233_038.wav,3.6849162578582764,NISQA_TTS_v1
p231_002_p233_039.wav,2.8615362644195557,NISQA_TTS_v1
p231_002_p233_040.wav,3.1171276569366455,NISQA_TTS_v1
p231_002_p234_041.wav,3.1373605728149414,NISQA_TTS_v1
p231_002_p234_042.wav,2.8937394618988037,NISQA_TTS_v1
p231_002_p234_043.wav,2.950442314147949,NISQA_TTS_v1
p231_002_p234_044.wav,2.5711147785186768,NISQA_TTS_v1
p232_002_p225_001.wav,3.5021700859069824,NISQA_TTS_v1
p232_002_p225_002.wav,3.717015027999878,NISQA_TTS_v1
p232_002_p225_003.wav,3.9480888843536377,NISQA_TTS_v1
p232_002_p225_004.wav,4.0349040031433105,NISQA_TTS_v1
p232_002_p226_005.wav,3.5790138244628906,NISQA_TTS_v1
p232_002_p226_006.wav,3.7125661373138428,NISQA_TTS_v1
p232_002_p226_007.wav,3.5916240215301514,NISQA_TTS_v1
p232_002_p226_008.wav,3.6508054733276367,NISQA_TTS_v1
p232_002_p227_009.wav,3.4661428928375244,NISQA_TTS_v1
p232_002_p227_010.wav,3.5991451740264893,NISQA_TTS_v1
p232_002_p227_011.wav,3.506091833114624,NISQA_TTS_v1
p232_002_p227_012.wav,3.287062883377075,NISQA_TTS_v1
p232_002_p228_013.wav,3.35204815864563,NISQA_TTS_v1
p232_002_p228_014.wav,3.3325202465057373,NISQA_TTS_v1
p232_002_p228_015.wav,4.230976581573486,NISQA_TTS_v1
p232_002_p228_016.wav,4.039088726043701,NISQA_TTS_v1
p232_002_p229_017.wav,2.9306232929229736,NISQA_TTS_v1
p232_002_p229_018.wav,3.8938934803009033,NISQA_TTS_v1
p232_002_p229_019.wav,3.9663329124450684,NISQA_TTS_v1
p232_002_p229_020.wav,3.0477116107940674,NISQA_TTS_v1
p232_002_p230_021.wav,2.8915646076202393,NISQA_TTS_v1
p232_002_p230_023.wav,3.2239818572998047,NISQA_TTS_v1
p232_002_p230_024.wav,3.2846925258636475,NISQA_TTS_v1
p232_002_p230_025.wav,3.6230175495147705,NISQA_TTS_v1
p232_002_p231_026.wav,3.2327141761779785,NISQA_TTS_v1
p232_002_p231_027.wav,3.4905340671539307,NISQA_TTS_v1
p232_002_p231_028.wav,3.9617154598236084,NISQA_TTS_v1
p232_002_p231_029.wav,4.235294342041016,NISQA_TTS_v1
p232_002_p232_030.wav,4.166297435760498,NISQA_TTS_v1
